flight_id,flight_date,airline,flight_number,origin_airport,destination_airport,delay_in_minutes,cancelled,cancel_reason
4286,2015-09-03,EV,6183,DEN,LBB,143,0,
4287,2015-05-13,OO,4669,SLC,BIL,567,1,Security
4288,2015-07-20,OO,5219,IAH,JAC,77,0,
4289,2015-07-17,US,891,BOS,CLT,316,0,
4290,2015-08-16,UA,769,SFO,LAX,716,1,Security
4291,2015-07-04,WN,1136,AUS,DAL,985,1,Airline/Carrier
4292,2015-03-25,WN,329,BDL,TPA,930,0,
4293,2015-02-17,WN,873,DAL,AUS,341,0,
4294,2015-01-25,WN,803,JAX,BNA,80,0,
4295,2015-04-20,WN,896,LAS,BWI,557,0,
4296,2015-11-16,WN,186,MDW,MCI,24,0,
4297,2015-04-27,WN,28,MSY,HOU,130,0,
4298,2015-12-21,WN,4977,ROC,TPA,469,1,Security
4299,2015-08-23,WN,657,SMF,LAS,688,0,
4300,2015-05-29,WN,927,SNA,OAK,949,0,
4301,2015-04-19,WN,1093,TUS,SAN,417,0,
4302,2015-09-06,WN,898,OKC,STL,646,0,
4303,2015-07-31,UA,1108,DEN,BIL,758,0,
4304,2015-11-12,UA,1128,DEN,PDX,283,0,
4305,2015-08-24,US,490,CLT,EWR,595,0,
4306,2015-12-30,AA,324,DFW,MCO,397,1,Security
4307,2015-09-06,AA,271,LAX,OGG,386,0,
4308,2015-03-23,AA,1041,DFW,CLT,142,1,Security
4309,2015-09-07,AA,1046,MCI,DFW,118,1,Security
4310,2015-06-21,AA,1484,AUS,DFW,254,0,
4311,2015-12-27,AA,2235,DTW,PHX,493,0,
4312,2015-06-19,AS,895,SAN,HNL,625,1,Airline/Carrier
4313,2015-05-14,AA,2494,MIA,SJU,591,1,Weather
4314,2015-09-06,B6,451,BOS,MCO,602,0,
4315,2015-06-08,B6,390,DCA,BOS,7,0,
4316,2015-01-11,B6,634,PBI,DCA,856,1,Weather
4317,2015-04-16,B6,1133,MCO,SJU,243,0,
4318,2015-06-25,DL,1052,ATL,JAX,675,0,
4319,2015-07-11,DL,1210,ATL,SEA,854,0,
4320,2015-02-11,DL,2619,MIA,LGA,248,1,Airline/Carrier
4321,2015-12-10,DL,1617,LGA,MIA,547,0,
4322,2015-03-01,DL,1685,LGA,MCO,226,0,
4323,2015-04-01,EV,4518,ORD,CLT,284,1,Weather
4324,2015-11-17,EV,6071,DEN,SLC,960,0,
4325,2015-10-22,F9,1069,ATL,ORD,810,1,Security
4326,2015-02-16,F9,923,TTN,RSW,507,0,
4327,2015-08-08,MQ,2862,ORD,TOL,453,0,
4328,2015-03-25,MQ,2888,MGM,DFW,853,0,
4329,2015-08-18,MQ,2904,DFW,CVG,488,0,
4330,2015-05-27,MQ,3011,DFW,JAN,765,0,
4331,2015-11-13,MQ,2983,AMA,DFW,788,0,
4332,2015-11-26,MQ,3318,DFW,LFT,378,1,Security
4333,2015-09-26,NK,219,ORD,ATL,899,0,
4334,2015-02-17,OO,5293,DEN,SGU,289,0,
4335,2015-11-21,OO,2586,FAT,LAX,505,1,Security
4336,2015-11-24,OO,4493,SLC,BZN,540,0,
4337,2015-04-24,OO,5390,DEN,GCC,220,0,
4338,2015-06-01,OO,4783,SLC,HLN,311,1,Airline/Carrier
4339,2015-08-26,OO,5554,DEN,SJC,746,0,
4340,2015-06-19,OO,5595,DEN,COS,390,0,
4341,2015-08-22,OO,6620,PHX,BFL,156,0,
4342,2015-10-17,OO,6499,DEN,CPR,773,0,
4343,2015-07-06,DL,1462,ATL,MSY,592,0,
4344,2015-09-01,DL,2567,SLC,SAN,854,0,
4345,2015-04-16,EV,4093,VPS,IAH,927,0,
4346,2015-09-30,EV,5488,AEX,ATL,851,0,
4347,2015-10-12,OO,7383,SLC,CPR,487,0,
4348,2015-07-26,DL,2173,ATL,MIA,747,0,
4349,2015-03-27,EV,4121,EWR,RDU,963,0,
4350,2015-12-07,OO,6271,COS,DEN,620,0,
4351,2015-11-28,OO,7429,SLC,PIH,203,0,
4352,2015-11-18,OO,5166,DEN,FAT,658,0,
4353,2015-12-19,UA,282,DEN,EWR,248,0,
4354,2015-06-19,UA,390,SEA,SFO,78,0,
4355,2015-02-07,B6,938,BQN,JFK,761,0,
4356,2015-08-21,EV,5219,PHF,ATL,152,0,
4357,2015-12-21,EV,5956,CLT,IAH,957,1,Airline/Carrier
4358,2015-10-28,OO,4590,SLC,BOI,728,0,
4359,2015-05-10,UA,1563,SAN,ORD,881,1,Security
4360,2015-12-14,NK,847,ORD,DEN,513,0,
4361,2015-08-04,OO,5163,DEN,SUN,786,0,
4362,2015-11-18,OO,6336,RNO,SFO,86,0,
4363,2015-03-19,VX,330,SFO,LAX,871,0,
4364,2015-01-22,WN,1749,BUR,SMF,383,0,
4365,2015-08-08,WN,2018,LAS,BUR,911,0,
4366,2015-05-20,WN,330,LAS,SMF,816,1,Weather
4367,2015-10-11,WN,2796,LAX,MDW,613,0,
4368,2015-07-12,WN,863,LAX,SAT,761,0,
4369,2015-11-22,WN,2045,MCO,DAY,718,0,
4370,2015-01-17,WN,340,MSP,DEN,909,0,
4371,2015-08-21,WN,1754,ATL,DCA,787,0,
4372,2015-06-17,WN,4304,PHX,EWR,460,0,
4373,2015-08-13,WN,1802,TPA,BDL,328,0,
4374,2015-10-16,WN,363,OAK,SLC,221,0,
4375,2015-02-06,WN,433,PBI,BWI,648,0,
4376,2015-02-17,WN,2481,PHX,BNA,567,1,Airline/Carrier
4377,2015-12-04,UA,1531,SFO,BOS,56,0,
4378,2015-10-22,US,457,PHX,SLC,384,0,
4379,2015-10-12,US,561,PHX,LAS,560,0,
4380,2015-06-30,US,565,DFW,PHL,562,0,
4381,2015-06-14,AA,35,DFW,HDN,161,0,
4382,2015-09-01,AA,1054,ORD,SEA,896,0,
4383,2015-02-07,AS,43,ANC,BET,919,0,
4384,2015-04-20,AS,75,SEA,JNU,766,0,
4385,2015-09-29,AS,452,SEA,LAX,815,0,
4386,2015-04-28,AS,509,SNA,SEA,82,0,
4387,2015-04-25,B6,643,EWR,PBI,572,1,Security
4388,2015-07-15,DL,1282,MIA,DTW,441,0,
4389,2015-03-28,DL,1412,ATL,BNA,598,0,
4390,2015-05-18,DL,1495,ATL,BWI,470,1,Airline/Carrier
4391,2015-04-26,EV,2523,DFW,SHV,372,0,
4392,2015-07-08,MQ,2758,ROW,DFW,976,0,
4393,2015-10-18,OO,7398,SLC,VEL,537,0,
4394,2015-11-18,OO,4555,SLC,RDM,30,0,
4395,2015-06-23,OO,4506,SLC,SUN,903,0,
4396,2015-10-22,HA,280,LIH,OGG,974,0,
4397,2015-12-28,OO,4739,FSD,MSP,332,1,Security
4398,2015-01-10,OO,5480,DEN,BFL,437,0,
4399,2015-09-25,MQ,3222,MSN,DFW,808,0,
4400,2015-05-24,MQ,3225,JFK,DCA,191,0,
4401,2015-07-15,OO,5417,DEN,HYS,785,1,Security
4402,2015-02-24,OO,6473,DEN,EUG,547,0,
4403,2015-09-22,OO,5405,CLD,LAX,677,0,
4404,2015-07-06,OO,6532,DEN,BUR,882,0,
4405,2015-05-06,OO,6561,PHX,SBA,106,0,
4406,2015-08-19,OO,7362,CNY,SLC,103,1,Security
4407,2015-04-20,UA,241,TPA,ORD,379,0,
4408,2015-06-06,DL,1470,CLE,ATL,314,0,
4409,2015-08-02,EV,4731,ATW,ORD,380,0,
4410,2015-05-02,OO,4774,SLC,PSC,281,0,
4411,2015-04-16,OO,5575,PSP,SFO,738,0,
4412,2015-04-27,UA,1686,TPA,EWR,339,0,
4413,2015-11-08,DL,1734,MSP,DTW,318,0,
4414,2015-11-27,EV,4737,GRB,ORD,571,1,Airline/Carrier
4415,2015-11-13,OO,7381,SLC,COD,29,1,Airline/Carrier
4416,2015-10-03,B6,544,PBI,EWR,45,0,
4417,2015-08-02,B6,684,MCO,JFK,47,0,
4418,2015-06-08,OO,4509,SLC,PSP,657,0,
4419,2015-06-26,UA,320,PHX,IAH,838,0,
4420,2015-05-24,UA,336,BOS,IAH,340,0,
4421,2015-09-05,UA,1074,DEN,SNA,621,0,
4422,2015-12-19,EV,4576,MSY,EWR,99,1,Security
4423,2015-04-22,HA,349,KOA,OGG,268,0,
4424,2015-07-08,OO,7426,MSP,INL,355,0,
4425,2015-01-06,US,647,PHX,ONT,979,0,
4426,2015-04-30,US,674,PHX,GEG,843,0,
4427,2015-05-28,US,796,LAX,PHL,671,0,
4428,2015-07-02,US,1797,CLT,MSY,946,0,
4429,2015-10-21,US,1929,BDL,CLT,801,0,
4430,2015-06-19,US,1954,SFO,CLT,839,0,
4431,2015-05-24,US,2076,CLT,PHL,832,0,
4432,2015-02-17,US,2093,CLT,DFW,223,0,
4433,2015-04-13,VX,1205,ORD,SFO,455,0,
4434,2015-07-15,VX,905,LAS,SFO,870,0,
4435,2015-04-12,WN,1251,BNA,DCA,671,0,
4436,2015-01-21,WN,535,BOI,PHX,982,1,Security
4437,2015-05-12,WN,837,LAS,PHX,716,1,Weather
4438,2015-06-06,WN,460,LAS,SAN,351,0,
4439,2015-11-15,WN,3177,LAX,DEN,312,0,
4440,2015-01-16,WN,48,LAX,ELP,719,0,
4441,2015-05-06,WN,588,MDW,DCA,842,0,
4442,2015-12-26,WN,2351,MDW,LAS,768,0,
4443,2015-05-23,WN,621,ATL,BWI,205,0,
4444,2015-03-02,WN,4855,SFO,MKE,121,1,Weather
4445,2015-04-16,WN,668,PDX,DEN,294,0,
4446,2015-12-02,UA,1043,DEN,ORD,437,0,
4447,2015-12-07,UA,1142,DEN,LAS,279,0,
4448,2015-10-21,UA,1150,DEN,GEG,973,0,
4449,2015-01-29,UA,1430,SNA,ORD,623,0,
4450,2015-08-21,US,481,DEN,PHL,736,1,Airline/Carrier
4451,2015-09-25,US,495,PHX,LAX,806,0,
4452,2015-12-10,US,582,PHX,MKE,331,0,
4453,2015-07-12,AA,12,LAX,JFK,653,0,
4454,2015-06-02,AA,986,MIA,STT,674,0,
4455,2015-04-16,AA,1030,DFW,JAX,853,1,Airline/Carrier
4456,2015-02-11,AA,1354,MCO,DFW,888,1,Security
4457,2015-11-17,AA,1382,PBI,LGA,481,0,
4458,2015-04-25,AA,1556,PHL,MIA,770,1,Weather
4459,2015-01-29,AA,1582,BOS,MIA,596,0,
4460,2015-08-26,AA,1658,MIA,DCA,726,1,Security
4461,2015-06-03,AA,1614,EWR,MIA,718,0,
4462,2015-01-31,B6,249,DCA,TPA,952,0,
4463,2015-07-15,B6,589,BOS,DCA,927,0,
4464,2015-08-31,B6,1032,HOU,BOS,699,0,
4465,2015-11-14,DL,494,JFK,FLL,158,0,
4466,2015-06-07,DL,640,OMA,MSP,409,0,
4467,2015-09-07,DL,665,MSP,MCO,356,0,
4468,2015-06-04,DL,959,MSP,MCI,704,0,
4469,2015-09-27,DL,1200,ATL,BOS,342,0,
4470,2015-07-10,DL,2343,MSP,STL,99,0,
4471,2015-06-24,DL,2411,CVG,ATL,364,1,Security
4472,2015-10-21,B6,2401,BUF,JFK,885,1,Weather
4473,2015-09-01,DL,1496,MSP,LGA,280,0,
4474,2015-08-24,DL,1602,LAS,ATL,15,0,
4475,2015-04-12,DL,1705,LGA,MSY,240,0,
4476,2015-08-15,DL,1806,LAX,DTW,135,0,
4477,2015-05-05,DL,1870,ICT,ATL,476,0,
4478,2015-06-29,EV,4891,MSN,ATL,594,0,
4479,2015-12-13,HA,33,LAX,OGG,615,0,
4480,2015-03-03,MQ,3043,ORD,FNT,169,1,Security
4481,2015-05-31,MQ,3012,ORD,MSP,606,0,
4482,2015-03-25,MQ,3533,LGA,DTW,535,1,Security
4483,2015-03-04,NK,695,LAS,OAK,928,0,
4484,2015-10-28,OO,6443,SEA,DEN,415,0,
4485,2015-03-14,UA,591,LAS,IAH,68,0,
4486,2015-12-06,DL,1295,PIT,ATL,338,1,Security
4487,2015-10-09,DL,1561,ATL,PHL,75,0,
4488,2015-10-11,DL,1845,SLC,SFO,548,0,
4489,2015-10-13,EV,4403,AMA,IAH,47,0,
4490,2015-03-18,EV,4617,BNA,IAH,505,0,
4491,2015-03-01,OO,4616,SLC,ORD,137,0,
4492,2015-02-15,OO,4589,SLC,LGB,236,0,
4493,2015-03-19,UA,1073,DEN,SMF,370,0,
4494,2015-01-01,UA,1424,DEN,SAN,282,0,
4495,2015-03-22,DL,1187,SLC,SMF,76,0,
4496,2015-08-10,DL,2598,SLC,SEA,777,0,
4497,2015-03-04,EV,5010,MSY,DTW,17,0,
4498,2015-07-09,NK,511,DTW,LAS,268,0,
4499,2015-03-04,AS,55,BRW,FAI,481,0,
4500,2015-10-10,OO,7391,SLC,GCC,472,0,
4501,2015-01-02,UA,1220,DEN,SEA,965,0,
4502,2015-12-20,B6,85,BUF,MCO,222,1,Security
4503,2015-03-21,HA,383,ITO,HNL,914,0,
4504,2015-01-29,HA,535,OGG,HNL,666,0,
4505,2015-09-11,HA,328,HNL,OGG,809,0,
4506,2015-12-13,OO,7438,SLC,EKO,181,1,Security
4507,2015-04-08,OO,5250,MRY,SFO,407,1,Weather
4508,2015-06-21,OO,6489,IAH,OMA,823,1,Airline/Carrier
4509,2015-04-19,US,639,RDU,CLT,777,0,
4510,2015-05-05,US,695,LGA,CLT,451,0,
4511,2015-02-11,US,713,CLT,MSP,41,0,
4512,2015-11-02,US,1729,CLT,MCO,832,0,
4513,2015-01-17,US,1923,CLT,DTW,76,0,
4514,2015-06-07,US,1949,CLT,RDU,836,0,
4515,2015-09-20,US,1983,CLT,PBI,601,0,
4516,2015-09-02,US,2065,CLT,IAH,866,0,
4517,2015-07-19,US,2090,FLL,CLT,221,0,
4518,2015-09-25,UA,421,DEN,EGE,339,1,Security
4519,2015-07-28,UA,523,DEN,PHX,154,0,
4520,2015-01-28,WN,32,BNA,HOU,551,0,
4521,2015-05-04,WN,658,DEN,PHX,156,0,
4522,2015-01-11,WN,1590,IAD,MDW,424,0,
4523,2015-07-06,WN,1739,MCI,FLL,138,1,Weather
4524,2015-05-01,WN,255,ATL,DTW,721,0,
4525,2015-03-18,WN,469,PHX,PHL,951,0,
4526,2015-11-26,WN,310,PVD,BWI,764,0,
4527,2015-04-05,WN,701,SAN,OAK,466,0,
4528,2015-08-01,WN,578,SAT,HOU,245,0,
4529,2015-05-30,WN,646,SEA,PHX,253,0,
4530,2015-12-19,WN,649,SMF,BUR,483,0,
4531,2015-05-12,WN,684,OKC,MDW,640,0,
4532,2015-10-07,UA,1126,DEN,ANC,32,1,Airline/Carrier
4533,2015-02-22,UA,1491,DEN,IAD,415,0,
4534,2015-09-01,US,407,MSP,PHX,986,0,
4535,2015-11-07,US,433,PHX,SFO,234,1,Security
4536,2015-07-21,US,487,SAN,CLT,882,0,
4537,2015-08-11,US,604,CLT,PHX,241,0,
4538,2015-06-06,US,621,PHX,SNA,924,0,
4539,2015-07-16,US,623,PHX,SAN,180,0,
4540,2015-02-24,AA,1183,BNA,DFW,410,0,
4541,2015-07-10,AA,1568,OKC,DFW,86,0,
4542,2015-01-29,AS,809,PDX,OGG,337,1,Airline/Carrier
4543,2015-03-06,B6,323,JFK,LAX,46,0,
4544,2015-09-15,B6,526,TPA,JFK,57,0,
4545,2015-12-07,B6,678,JAX,JFK,633,0,
4546,2015-07-11,B6,1416,LGB,AUS,938,0,
4547,2015-01-02,DL,1192,TPA,DTW,822,0,
4548,2015-01-11,DL,2193,MSP,SEA,159,0,
4549,2015-06-11,DL,2322,MIA,MSP,144,1,Airline/Carrier
4550,2015-06-29,DL,1741,SLC,PDX,527,0,
4551,2015-05-26,DL,1856,MLB,ATL,533,0,
4552,2015-09-19,EV,2509,GGG,DFW,431,0,
4553,2015-05-19,EV,5183,ATL,MGM,416,0,
4554,2015-01-11,EV,5323,CHA,ATL,1,1,Weather
4555,2015-10-27,MQ,2872,DBQ,ORD,744,0,
4556,2015-09-02,MQ,2999,ORD,CVG,667,0,
4557,2015-10-13,MQ,3010,SGF,ORD,292,0,
4558,2015-12-27,MQ,3360,RDU,LGA,253,0,
4559,2015-08-22,MQ,3325,XNA,DFW,188,0,
4560,2015-06-03,MQ,3479,AZO,ORD,138,0,
4561,2015-05-22,MQ,3612,CLL,DFW,178,0,
4562,2015-09-13,NK,470,LAS,DFW,743,0,
4563,2015-07-09,NK,319,MSP,RSW,720,0,
4564,2015-03-06,NK,728,TPA,ORD,492,0,
4565,2015-10-09,OO,4476,PSP,SEA,381,0,
4566,2015-09-12,OO,7371,MSP,BJI,441,0,
4567,2015-12-06,DL,2353,CAK,ATL,220,0,
4568,2015-12-05,EV,4142,SAV,ORD,134,0,
4569,2015-05-24,EV,6163,GJT,IAH,672,0,
4570,2015-12-12,OO,4619,SLC,IDA,111,0,
4571,2015-01-16,DL,2421,JAC,MSP,866,0,
4572,2015-11-06,EV,3273,DEN,SAF,653,0,
4573,2015-12-22,EV,4208,TUS,IAH,992,0,
4574,2015-03-30,EV,6135,IND,ORD,762,0,
4575,2015-03-23,EV,6171,DEN,GUC,333,0,
4576,2015-04-08,OO,6534,DEN,IDA,476,0,
4577,2015-12-12,UA,1151,FLL,ORD,718,0,
4578,2015-09-25,DL,1431,IAD,ATL,497,1,Security
4579,2015-02-13,UA,296,DEN,RNO,650,0,
4580,2015-07-20,UA,649,DEN,JAC,472,0,
4581,2015-07-22,DL,1646,PHX,ATL,684,0,
4582,2015-01-22,EV,4148,IAH,MAF,420,1,Security
4583,2015-12-23,EV,6178,CMH,IAH,265,0,
4584,2015-11-02,MQ,2961,EYW,MIA,314,0,
4585,2015-12-29,NK,144,ATL,DFW,569,0,
4586,2015-10-07,OO,5218,ASE,IAH,39,0,
4587,2015-03-25,OO,5314,SBA,LAX,520,0,
4588,2015-07-01,UA,300,SFO,HNL,847,0,
4589,2015-07-02,UA,317,SAN,SFO,762,0,
4590,2015-07-23,US,1735,CLT,LAS,701,0,
4591,2015-05-02,UA,544,IAH,DEN,976,0,
4592,2015-08-27,UA,636,PDX,ORD,309,0,
4593,2015-05-31,OO,5624,DEN,PSC,604,0,
4594,2015-11-30,VX,204,SFO,ORD,981,0,
4595,2015-05-14,VX,927,LAX,SFO,243,0,
4596,2015-07-24,WN,476,BNA,BWI,244,1,Security
4597,2015-06-16,WN,163,BUR,LAS,998,0,
4598,2015-01-22,WN,16,DAL,ABQ,345,1,Security
4599,2015-04-24,WN,1714,DAL,MAF,292,1,Airline/Carrier
4600,2015-07-01,WN,3383,FLL,MCI,138,0,
4601,2015-09-04,WN,791,GEG,LAS,655,1,Security
4602,2015-04-22,WN,2499,IND,FLL,605,0,
4603,2015-07-30,WN,238,LAX,LAS,889,0,
4604,2015-01-22,WN,768,MCO,BWI,775,0,
4605,2015-07-27,WN,797,MKE,SFO,592,1,Weather
4606,2015-10-03,WN,4195,MSP,ATL,323,0,
4607,2015-06-25,WN,2571,ABQ,LAX,94,0,
4608,2015-12-26,WN,997,RSW,BDL,371,0,
4609,2015-07-28,WN,869,SAN,MDW,54,1,Security
4610,2015-07-26,WN,1591,SEA,OAK,759,0,
4611,2015-10-05,WN,2316,SNA,SFO,745,0,
4612,2015-09-09,WN,1689,STL,FLL,650,0,
4613,2015-12-22,WN,4995,TPA,BUF,910,0,
4614,2015-03-08,UA,1065,MCO,EWR,484,0,
4615,2015-07-20,UA,1121,LAS,ORD,510,0,
4616,2015-01-09,UA,1718,DEN,LAX,938,1,Airline/Carrier
4617,2015-05-02,UA,1736,TPA,IAH,399,1,Security
4618,2015-01-17,US,408,PHX,PDX,565,1,Airline/Carrier
4619,2015-11-07,US,435,PHX,SEA,82,0,
4620,2015-06-17,US,574,PDX,PHX,234,0,
4621,2015-02-05,US,581,SAN,PHL,107,0,
4622,2015-01-30,AA,376,IND,DFW,957,0,
4623,2015-01-12,AA,1314,LAX,IND,510,0,
4624,2015-04-10,AA,1159,RDU,DFW,728,0,
4625,2015-10-29,AA,2249,IAH,DFW,785,0,
4626,2015-01-17,B6,285,ROC,JFK,264,1,Security
4627,2015-07-18,B6,1125,RDU,FLL,660,0,
4628,2015-10-14,DL,818,MSP,BOS,352,0,
4629,2015-08-06,DL,1387,ATL,SJU,846,0,
4630,2015-02-07,DL,2018,MCO,ATL,746,0,
4631,2015-06-10,DL,160,DEN,MSP,122,0,
4632,2015-01-02,DL,1559,MSP,LAX,253,0,
4633,2015-01-31,DL,1803,ATL,RDU,148,1,Security
4634,2015-10-14,B6,1252,RSW,HPN,951,0,
4635,2015-04-04,EV,3953,IAH,ELP,753,0,
4636,2015-12-12,EV,4128,IAH,MFE,730,0,
4637,2015-06-14,EV,4169,IAH,ABQ,253,1,Security
4638,2015-05-03,EV,4470,IAH,MOB,510,0,
4639,2015-05-31,EV,4485,RDU,IAH,183,0,
4640,2015-04-18,EV,4654,IAH,HRL,393,0,
4641,2015-12-27,MQ,2901,ORD,CMH,604,0,
4642,2015-02-15,MQ,3036,DFW,XNA,758,1,Weather
4643,2015-09-29,MQ,3414,DFW,AMA,912,0,
4644,2015-07-12,MQ,3393,TXK,DFW,216,1,Security
4645,2015-04-17,MQ,3638,CID,DFW,860,0,
4646,2015-06-04,NK,713,MCO,IAH,823,1,Security
4647,2015-03-22,NK,810,MSY,DTW,616,1,Airline/Carrier
4648,2015-07-22,OO,6262,DEN,PSP,495,0,
4649,2015-11-03,OO,3495,FAT,SEA,208,0,
4650,2015-05-31,OO,7420,MSP,IMT,778,0,
4651,2015-09-23,OO,4556,MSP,BNA,190,0,
4652,2015-04-16,OO,4699,MSP,RAP,788,0,
4653,2015-06-27,OO,4770,DIK,MSP,187,0,
4654,2015-08-19,OO,6312,PSP,LAX,800,0,
4655,2015-08-09,UA,1171,DEN,SFO,930,0,
4656,2015-09-14,UA,1642,DEN,IAH,282,0,
4657,2015-08-29,B6,1716,TPA,LGA,607,0,
4658,2015-01-18,EV,4496,IAH,CRP,75,1,Security
4659,2015-09-27,HA,305,OGG,HNL,560,0,
4660,2015-12-22,UA,214,IAH,LAS,517,0,
4661,2015-02-20,UA,278,SEA,ORD,537,0,
4662,2015-06-07,DL,2259,MSP,SLC,153,0,
4663,2015-03-10,DL,2298,SRQ,ATL,732,1,Weather
4664,2015-05-09,EV,4888,ATL,TLH,101,0,
4665,2015-10-02,UA,865,ORD,LAX,716,0,
4666,2015-09-26,AA,140,SJU,MIA,370,0,
4667,2015-06-08,EV,4472,IAH,SLC,344,0,
4668,2015-10-11,EV,5172,BHM,DTW,418,0,
4669,2015-05-14,NK,561,DEN,LAS,400,0,
4670,2015-12-04,OO,4586,SJC,SLC,421,1,Weather
4671,2015-06-26,UA,267,SFO,PHL,125,0,
4672,2015-05-20,UA,328,DEN,HNL,953,0,
4673,2015-10-04,US,684,PHX,LIH,112,0,
4674,2015-03-14,US,706,LAS,CLT,800,0,
4675,2015-08-11,US,726,LAX,PIT,385,0,
4676,2015-09-17,US,746,DCA,PBI,185,0,
4677,2015-12-27,US,1746,PHL,MCO,252,0,
4678,2015-01-11,US,1839,LGA,PHL,281,0,
4679,2015-09-25,US,1892,MIA,CLT,257,0,
4680,2015-12-15,US,1924,CLT,BWI,585,0,
4681,2015-07-17,US,1937,CLT,BOS,451,0,
4682,2015-11-23,US,1964,CLT,MCI,88,0,
4683,2015-08-10,US,2046,PIT,PHL,664,0,
4684,2015-01-14,US,2053,CLT,TPA,422,0,
4685,2015-04-09,US,2112,DCA,BOS,767,0,
4686,2015-06-21,UA,703,JFK,LAX,19,0,
4687,2015-01-18,UA,720,SFO,DEN,218,0,
4688,2015-08-16,VX,409,JFK,LAX,674,0,
4689,2015-06-08,VX,715,DCA,DAL,148,0,
4690,2015-12-25,WN,1760,AUS,EWR,104,0,
4691,2015-07-23,WN,3315,BWI,DAL,895,0,
4692,2015-04-24,WN,1863,BWI,FLL,240,1,Security
4693,2015-06-24,WN,543,DCA,BNA,367,0,
4694,2015-03-15,WN,707,HOU,DCA,510,1,Security
4695,2015-04-04,WN,1569,JAX,BWI,656,0,
4696,2015-12-16,WN,2448,LGA,ATL,85,0,
4697,2015-12-29,WN,3852,LGA,HOU,207,0,
4698,2015-04-08,WN,890,MDW,PHL,240,0,
4699,2015-02-19,WN,156,SEA,ABQ,421,0,
4700,2015-07-09,WN,3058,SFO,SAN,304,0,
4701,2015-03-11,WN,736,SNA,SJC,95,0,
4702,2015-01-26,WN,660,STL,LGA,68,0,
4703,2015-12-23,WN,2345,HOU,HRL,243,0,
4704,2015-09-22,WN,2516,PHX,CLE,258,1,Airline/Carrier
4705,2015-06-14,UA,1621,IAH,EWR,83,0,
4706,2015-09-06,UA,1683,DEN,OGG,169,0,
4707,2015-06-08,US,607,LAS,PHL,329,0,
4708,2015-05-06,US,622,SEA,PHX,632,0,
4709,2015-05-02,AA,178,DFW,DCA,131,0,
4710,2015-07-10,AA,369,DFW,SAN,837,0,
4711,2015-03-20,AA,329,LGA,ORD,77,0,
4712,2015-10-18,AA,332,DFW,RDU,168,0,
4713,2015-05-08,AA,334,MFE,DFW,679,0,
4714,2015-07-04,AA,224,LAS,LAX,52,1,Security
4715,2015-03-12,AA,1202,SNA,ORD,124,0,
4716,2015-03-21,AA,1246,MIA,LGA,969,0,
4717,2015-02-25,AS,64,ANC,JNU,458,0,
4718,2015-01-11,AS,373,SMF,SEA,546,1,Airline/Carrier
4719,2015-04-20,AS,408,PDX,SJC,228,1,Security
4720,2015-09-29,AA,2488,DFW,EWR,69,0,
4721,2015-02-26,B6,620,SAN,BOS,626,0,
4722,2015-05-03,B6,1887,ORH,MCO,92,0,
4723,2015-11-03,DL,423,JFK,LAX,373,1,Airline/Carrier
4724,2015-08-19,DL,566,MIA,ATL,831,1,Weather
4725,2015-02-16,DL,588,DEN,SLC,401,0,
4726,2015-07-25,DL,1975,MSP,ATL,501,1,Security
4727,2015-04-03,DL,2089,MSP,SNA,124,0,
4728,2015-12-02,DL,2108,MSP,DEN,330,0,
4729,2015-09-30,DL,101,LAX,ATL,924,0,
4730,2015-01-23,DL,1494,PHL,ATL,520,0,
4731,2015-07-08,DL,1693,ORD,ATL,887,0,
4732,2015-08-12,EV,2500,DFW,LAW,381,1,Airline/Carrier
4733,2015-06-30,EV,4917,MSP,IAH,876,0,
4734,2015-08-17,EV,5050,MSP,AUS,873,0,
4735,2015-01-02,F9,718,DEN,DCA,0,0,
4736,2015-03-06,MQ,2830,PIA,DFW,717,0,
4737,2015-09-15,MQ,2802,DFW,SGF,418,1,Weather
4738,2015-02-16,MQ,3281,LGA,CMH,220,0,
4739,2015-10-27,MQ,3340,LGA,TYS,488,0,
4740,2015-11-02,MQ,3543,MHK,DFW,419,0,
4741,2015-10-05,NK,180,FLL,LGA,738,0,
4742,2015-11-14,NK,147,ACY,MCO,638,0,
4743,2015-05-15,OO,4794,LAX,PHX,495,0,
4744,2015-11-23,OO,4742,MSP,GRB,270,1,Security
4745,2015-12-17,OO,5213,ASE,ORD,513,0,
4746,2015-05-07,OO,6567,FLG,PHX,879,0,
4747,2015-09-28,OO,6572,YUM,PHX,679,0,
4748,2015-01-22,UA,1090,FLL,IAH,323,0,
4749,2015-04-18,UA,1257,IAH,SFO,511,0,
4750,2015-11-01,UA,1732,IAH,SEA,974,0,
4751,2015-03-02,DL,1331,SLC,JAC,212,1,Airline/Carrier
4752,2015-11-18,DL,2550,SLC,SNA,932,0,
4753,2015-11-21,B6,1563,ORD,SJU,265,1,Weather
4754,2015-09-08,EV,4553,MCI,EWR,711,0,
4755,2015-08-30,OO,5518,DEN,ONT,271,0,
4756,2015-01-10,OO,5617,ONT,IAH,657,0,
4757,2015-05-14,UA,1273,IAH,LAX,35,1,Security
4758,2015-08-12,UA,1619,EWR,TPA,473,0,
4759,2015-11-07,DL,1565,SAN,SLC,527,0,
4760,2015-11-16,DL,1570,STL,ATL,173,0,
4761,2015-11-03,OO,5160,IAH,SAT,16,1,Security
